"BORROWER_ID","CONTRACT_NO","PAYMENT_DATE","PAID_AMOUNT","PAYMENT_STATUS"
"STK2367929","PGMBA010769",18-07-17,7087.31,"A"
"STK2367929","PGMBA010769",06-03-17,7100,"A"
"STK2367929","PGMBA010769",27-05-17,7004.09,"A"
"STK2367929","PGMBA010769",19-09-17,6998.85,"A"
"STK2367929","PGMBA010769",12-11-18,7043.89,"A"
"STK2367929","PGMBA010769",20-06-17,7077.68,"A"
"STK2367929","PGMBA010769",06-04-17,7100,"A"
"STK2367929","PGMBA010769",17-08-17,7097.03,"A"
"STK2367929","PGMBA010769",08-12-17,7200,"A"
"STK2367929","PGMBA010769",18-11-17,7087.65,"A"
"STK2367929","PGMBA010769",17-10-17,7096.51,"A"
"STK2367929","PGMBA010769",12-01-18,7145.07,"A"
"STK2367929","PGMBA010769",12-06-18,7044.57,"A"
"STK2367929","PGMBA010769",11-04-18,5941.88,"A"
"STK2367929","PGMBA010769",09-03-18,2451.29,"A"
"STK2367929","PGMBA010769",02-05-18,8698,"A"
"STK2367929","PGMBA010769",01-05-18,11026,"A"
"STK2367929","PGMBA010769",13-08-18,7034.95,"A"
"STK2367929","PGMBA010769",12-07-18,7044.41,"A"
"STK2367929","PGMBA010769",15-09-18,7016.01,"A"
"STK2367929","PGMBA010769",10-07-19,13935.8,"A"
"STK2367929","PGMBA010769",12-09-19,5948.6,"A"
"STK2367929","PGMBA010769",11-10-18,7100,"A"
"STK2367929","PGMBA010769",09-12-19,7100,"A"
"STK2367929","PGMBA010769",09-01-19,7100,"A"
"STK2367929","PGMBA010769",10-12-18,7100,"A"
"STK2367929","PGMBA010769",14-06-19,6635.14,"A"
"STK2367929","PGMBA010769",09-08-19,7100,"A"
"STK2367929","PGMBA010769",08-02-19,0,"A"
"STK2367929","PGMBA010769",12-03-19,3162.19,"A"
"STK2367929","PGMBA010769",08-10-19,7555.1,"A"
"STK2367945","PGMBA010778",13-03-20,7308.19,"A"
"STK2367945","PGMBA010778",17-01-20,3450.17,"A"
"STK2367945","PGMBA010778",06-01-20,6869.91,"A"
"STK2367945","PGMBA010778",13-07-17,7432.81,"A"
"STK2367945","PGMBA010778",06-03-17,7360,"A"
"STK2367945","PGMBA010778",09-05-17,7500,"A"
"STK2367945","PGMBA010778",19-06-17,7374.94,"A"
"STK2367945","PGMBA010778",06-04-17,7360,"A"
"STK2367945","PGMBA010778",12-01-18,15475.91,"A"
"STK2367945","PGMBA010778",09-10-17,14641.32,"A"
"STK2367945","PGMBA010778",09-04-18,14650.56,"A"
"STK2367945","PGMBA010778",13-08-18,15481.98,"A"
"STK2367945","PGMBA010778",15-10-18,14719.32,"A"
"STK2367945","PGMBA010778",23-11-18,7363.26,"A"
"STK2367945","PGMBA010778",15-08-19,5636.79,"A"
"STK2367945","PGMBA010778",13-12-18,14711.4,"A"
"STK2367945","PGMBA010778",22-02-19,14723.04,"A"
"STK2367945","PGMBA010778",08-02-19,0,"A"
"STK2367945","PGMBA010778",30-09-19,23562.07,"A"
"STK2370542","PGMBA010820",31-01-20,13963.1,"A"
"STK2370542","PGMBA010820",13-02-17,6800,"A"
"STK2370542","PGMBA010820",21-04-17,6809.67,"A"
"STK2370542","PGMBA010820",08-03-17,6800,"A"
"STK2370542","PGMBA010820",30-05-17,13578.8,"A"
"STK2370542","PGMBA010820",22-09-17,6800.46,"A"
"STK2370542","PGMBA010820",22-08-17,6751.08,"A"
"STK2370542","PGMBA010820",21-07-17,6809.81,"A"
"STK2370542","PGMBA010820",21-02-18,13589.01,"A"
"STK2370542","PGMBA010820",02-01-18,6761.75,"A"
"STK2370542","PGMBA010820",21-09-18,6909.49,"A"
"STK2370542","PGMBA010820",19-07-19,13724.25,"A"
"STK2370542","PGMBA010820",21-08-18,13532.14,"A"
"STK2370542","PGMBA010820",21-08-19,10500.71,"A"
"STK2370542","PGMBA010820",11-12-18,13329.62,"A"
"STK2370542","PGMBA010820",21-01-19,1000,"A"
"STK2370542","PGMBA010820",21-01-19,6809.49,"A"
"STK2370542","PGMBA010820",22-03-19,12591.12,"A"
"STK2370542","PGMBA010820",27-09-19,6800,"A"
"STK2370986","PGMBA010866",11-08-18,65000,"A"
"STK2370845","PGMBA010893",09-02-17,14750,"A"
"STK2370845","PGMBA010893",04-08-17,7400,"A"
"STK2370845","PGMBA010893",05-01-18,7400,"A"
"STK2372184","PGMBA010927",12-06-17,8000,"A"
"STK2372184","PGMBA010927",11-04-17,8000,"A"
"STK2372184","PGMBA010927",12-08-17,8000,"A"
"STK2372184","PGMBA010927",12-02-18,6999.99,"A"
"STK2370542","PGMBA010820",13-12-19,13183.9,"A"
"STK2370986","PGMBA010866",13-02-17,7000,"A"
"STK2370986","PGMBA010866",13-03-17,7000,"A"
"STK2370986","PGMBA010866",10-06-17,8760.04,"A"
"STK2370986","PGMBA010866",13-05-17,5264.95,"A"
"STK2370986","PGMBA010866",22-12-17,2369.89,"A"
"STK2370986","PGMBA010866",28-07-17,10603.15,"A"
"STK2370986","PGMBA010866",10-08-17,7000,"A"
"STK2370986","PGMBA010866",30-10-17,5468.27,"A"
"STK2370986","PGMBA010866",19-01-18,9439.4,"A"
"STK2370986","PGMBA010866",26-03-18,6405.02,"A"
"STK2370986","PGMBA010866",17-05-18,4210.12,"A"
"STK2370986","PGMBA010866",10-08-18,10000,"A"
"STK2370986","PGMBA010866",25-06-18,5358.38,"A"
"STK2370845","PGMBA010893",23-12-19,14680.17,"A"
"STK2370845","PGMBA010893",05-05-17,7400,"A"
"STK2370845","PGMBA010893",05-06-17,7400,"A"
"STK2370845","PGMBA010893",06-07-17,7400,"A"
"STK2370845","PGMBA010893",03-03-17,7500,"A"
"STK2370845","PGMBA010893",05-11-18,7400,"A"
"STK2370845","PGMBA010893",07-04-17,7400,"A"
"STK2370845","PGMBA010893",05-12-17,7400,"A"
"STK2370845","PGMBA010893",07-11-17,7400,"A"
"STK2370845","PGMBA010893",06-02-18,6399.99,"A"
"STK2370845","PGMBA010893",06-02-18,1000,"A"
"STK2370845","PGMBA010893",06-10-17,7400,"A"
"STK2370845","PGMBA010893",05-06-18,7173.68,"A"
"STK2370845","PGMBA010893",05-03-18,7400,"A"
"STK2370845","PGMBA010893",04-05-18,7197.6,"A"
"STK2370845","PGMBA010893",03-08-18,7400,"A"
"STK2370845","PGMBA010893",11-07-18,7400,"A"
"STK2370845","PGMBA010893",05-07-18,7277.12,"A"
"STK2370845","PGMBA010893",10-01-19,1000,"A"
"STK2370845","PGMBA010893",05-09-18,7400,"A"
"STK2370845","PGMBA010893",16-09-19,7400,"A"
"STK2370845","PGMBA010893",11-10-18,7400,"A"
"STK2370845","PGMBA010893",08-05-19,14554.07,"A"
"STK2370845","PGMBA010893",04-01-19,7400,"A"
"STK2370845","PGMBA010893",19-11-19,7332.12,"A"
"STK2370845","PGMBA010893",08-12-18,7400,"A"
"STK2370845","PGMBA010893",09-08-19,7400,"A"
"STK2370845","PGMBA010893",11-02-19,6399.99,"A"
"STK2370845","PGMBA010893",25-07-19,14655.26,"A"
"STK2370845","PGMBA010893",12-03-19,7400,"A"
"STK2370845","PGMBA010893",08-10-19,7400,"A"
"STK2372184","PGMBA010927",13-02-17,8000,"A"
"STK2372184","PGMBA010927",14-03-17,8000,"A"
"STK2372184","PGMBA010927",13-07-17,8000,"A"
"STK2372184","PGMBA010927",09-05-17,8000,"A"
"STK2372184","PGMBA010927",13-09-17,8000,"A"
"STK2372184","PGMBA010927",15-12-17,8000,"A"
"STK2372184","PGMBA010927",14-11-17,8000,"A"
"STK2372184","PGMBA010927",10-01-18,8000,"A"
"STK2372184","PGMBA010927",16-10-17,8000,"A"
"STK2372184","PGMBA010927",28-12-17,1000,"A"
"STK2372184","PGMBA010927",16-04-18,8000,"A"
"STK2372184","PGMBA010927",12-03-18,7890,"A"
"STK2372184","PGMBA010927",18-05-18,8000,"A"
"STK2372184","PGMBA010927",14-05-18,8000,"A"
"STK2372184","PGMBA010927",31-07-18,1998.11,"A"
"STK2372184","PGMBA010927",21-09-18,6051.66,"A"
"STK2372184","PGMBA010927",24-07-18,5926.45,"A"
"STK2372184","PGMBA010927",25-10-18,7894.91,"A"
"STK2372184","PGMBA010927",21-12-18,7936.95,"A"
"STK2372184","PGMBA010927",22-08-18,7943.11,"A"
"STK2372184","PGMBA010927",05-09-19,39342.69,"A"
"STK2372184","PGMBA010927",22-04-19,7927.72,"A"
"STK2372184","PGMBA010927",26-11-18,7884.49,"A"
"STK2372184","PGMBA010927",27-06-19,7876.02,"A"
"STK2372184","PGMBA010927",27-08-19,7875.69,"A"
"STK2372184","PGMBA010927",26-07-19,7886.13,"A"
"STK2310921","PGMBA010972",15-02-17,8000,"A"
"STK2310921","PGMBA010972",19-07-17,8000,"A"
"STK2310921","PGMBA010972",20-09-17,8000,"A"
"STK2373063","PGMBA010981",24-04-17,7281.54,"A"
"STK2373063","PGMBA010981",29-05-17,7220.28,"A"
"STK2373063","PGMBA010981",29-11-17,7390.06,"A"
"STK2373063","PGMBA010981",25-01-18,7628.82,"A"
"STK2373063","PGMBA010981",20-10-17,7500,"A"
"STK2373063","PGMBA010981",19-04-18,7318.4,"A"
"STK2373063","PGMBA010981",27-02-18,6414.8,"A"
"STK2373063","PGMBA010981",26-06-18,7248.86,"A"
"STK2374239","PGMBA011014",17-04-17,8000,"A"
"STK2374239","PGMBA011014",10-03-17,8000,"A"
"STK2374239","PGMBA011014",22-01-18,1000,"A"
"STK2374239","PGMBA011014",26-03-18,7993.83,"A"
"STK2374239","PGMBA011014",24-05-18,9000.85,"A"
"STK2374715","PGMBA011032",04-05-17,6405.22,"A"
"STK2374715","PGMBA011032",07-03-17,6632.87,"A"
"STK2374715","PGMBA011032",05-12-17,12799.36,"A"
"STK2372184","PGMBA010927",23-02-19,7916.6,"A"
"STK2372184","PGMBA010927",24-01-19,7905.98,"A"
"STK2372184","PGMBA010927",21-03-19,7937.67,"A"
"STK2372184","PGMBA010927",30-05-19,7845.83,"A"
"STK2372334","PGMBA010963",18-04-17,215775.31,"A"
"STK2372334","PGMBA010963",22-03-17,8000,"A"
"STK2372334","PGMBA010963",22-02-17,8065.8,"A"
"STK2310921","PGMBA010972",17-03-17,8000,"A"
"STK2310921","PGMBA010972",17-04-17,8000,"A"
"STK2310921","PGMBA010972",16-05-17,8000,"A"
"STK2310921","PGMBA010972",21-06-17,7986.28,"A"
"STK2310921","PGMBA010972",22-08-17,7975.66,"A"
"STK2310921","PGMBA010972",20-11-17,7960,"A"
"STK2310921","PGMBA010972",26-01-18,1310,"A"
"STK2310921","PGMBA010972",23-10-17,8014.94,"A"
"STK2310921","PGMBA010972",26-01-18,7866.44,"A"
"STK2310921","PGMBA010972",02-01-18,7808.31,"A"
"STK2310921","PGMBA010972",26-03-18,157330.54,"A"
"STK2310921","PGMBA010972",02-03-18,6860.21,"A"
"STK2373063","PGMBA010981",13-02-17,7350,"A"
"STK2373063","PGMBA010981",17-03-17,7350,"A"
"STK2373063","PGMBA010981",18-07-17,7350,"A"
"STK2373063","PGMBA010981",18-09-17,7350,"A"
"STK2373063","PGMBA010981",23-06-17,7675.47,"A"
"STK2373063","PGMBA010981",20-12-17,7500,"A"
"STK2373063","PGMBA010981",22-08-17,7500,"A"
"STK2373063","PGMBA010981",30-05-18,7357.2,"A"
"STK2373063","PGMBA010981",28-03-18,7242.65,"A"
"STK2373063","PGMBA010981",15-09-18,7192.35,"A"
"STK2373063","PGMBA010981",15-08-18,7193.8,"A"
"STK2373063","PGMBA010981",11-10-18,7238.1,"A"
"STK2373063","PGMBA010981",06-02-19,7188.48,"A"
"STK2373063","PGMBA010981",27-11-18,22473.53,"A"
"STK2373063","PGMBA010981",08-02-19,315.66,"A"
"STK2374239","PGMBA011014",18-09-17,8000,"A"
"STK2374239","PGMBA011014",12-05-17,8000,"A"
"STK2374239","PGMBA011014",16-02-17,8000,"A"
"STK2374239","PGMBA011014",14-06-17,8000,"A"
"STK2374239","PGMBA011014",09-08-17,15965.36,"A"
"STK2374239","PGMBA011014",19-12-17,8000,"A"
"STK2374239","PGMBA011014",17-11-17,2112.92,"A"
"STK2374239","PGMBA011014",22-11-17,7947.1,"A"
"STK2374239","PGMBA011014",19-01-18,8000,"A"
"STK2374239","PGMBA011014",24-10-17,5914.97,"A"
"STK2374239","PGMBA011014",16-02-18,6999.99,"A"
"STK2374239","PGMBA011014",18-06-18,14856.27,"A"
"STK2374239","PGMBA011014",21-07-18,8132.08,"A"
"STK2374239","PGMBA011014",24-12-18,8999.37,"A"
"STK2374239","PGMBA011014",22-08-18,7956.45,"A"
"STK2374239","PGMBA011014",16-10-18,15980.14,"A"
"STK2374239","PGMBA011014",27-04-19,3260.67,"A"
"STK2374239","PGMBA011014",18-04-19,12620.26,"A"
"STK2374239","PGMBA011014",22-01-19,9465.46,"A"
"STK2374239","PGMBA011014",11-03-19,13591.83,"A"
"STK2374239","PGMBA011014",30-05-19,63889.26,"A"
"STK2374239","PGMBA011014",29-05-19,8061.19,"A"
"STK2374101","PGMBA011023",27-03-17,17860,"A"
"STK2374101","PGMBA011023",20-04-17,17860,"A"
"STK2374101","PGMBA011023",24-05-17,17900,"A"
"STK2374101","PGMBA011023",27-06-17,17900,"A"
"STK2374101","PGMBA011023",28-02-17,17859.48,"A"
"STK2374101","PGMBA011023",31-07-17,17784.1,"A"
"STK2374101","PGMBA011023",27-11-17,37719.5,"A"
"STK2374101","PGMBA011023",01-11-17,69424.92,"A"
"STK2374715","PGMBA011032",29-05-17,6012.58,"A"
"STK2374715","PGMBA011032",21-09-17,17299.79,"A"
"STK2374715","PGMBA011032",20-06-17,9101.6,"A"
"STK2374715","PGMBA011032",17-08-18,70000,"A"
"STK2375291","PGMBA011041",04-05-17,10500,"A"
"STK2375291","PGMBA011041",18-01-17,10454,"A"
"STK2375291","PGMBA011041",07-06-18,10500,"A"
"STK2375291","PGMBA011041",20-03-18,9769.51,"A"
"STK2375291","PGMBA011041",01-05-18,10500,"A"
"STK2373255","PGMBA011096",29-06-17,7000,"A"
"STK2373255","PGMBA011096",31-05-17,7000,"A"
"STK2373255","PGMBA011096",14-08-17,7000,"A"
"STK2373255","PGMBA011096",03-07-18,5747.35,"A"
"STK2373255","PGMBA011096",22-08-19,13758.8,"A"
"STK2373313","PGMBA011102",24-04-17,7000,"A"
"STK2373313","PGMBA011102",22-09-17,7150,"A"
"STK2373313","PGMBA011102",21-12-17,7500,"A"
"STK2373313","PGMBA011102",22-08-17,7150,"A"
"STK2373313","PGMBA011102",24-07-17,7150,"A"
"STK2373313","PGMBA011102",22-01-18,7500,"A"
"STK2373313","PGMBA011102",21-03-18,0,"A"
"STK2373313","PGMBA011102",22-06-18,5721.44,"A"
"STK2373313","PGMBA011102",25-04-18,4212.82,"A"
"STK2373313","PGMBA011102",21-09-18,7071.12,"A"
"STK2373313","PGMBA011102",20-07-18,5943.42,"A"
"STK2373313","PGMBA011102",22-10-18,7056.91,"A"
"STK2373313","PGMBA011102",21-12-18,7921.65,"A"
"STK2373313","PGMBA011102",21-08-18,5286.97,"A"
"STK2373313","PGMBA011102",23-11-18,7045.99,"A"
"STK1184145","PGMBA011157",03-01-18,17008.24,"A"
"STK2379582","PGMBA011166",18-07-17,5000,"A"
"STK2379582","PGMBA011166",19-06-17,5000,"A"
"STK2379261","PGMBA011175",23-05-17,10000,"A"
"STK2374715","PGMBA011032",18-01-18,4976.31,"A"
"STK2374715","PGMBA011032",15-05-18,0,"A"
"STK2374715","PGMBA011032",14-05-18,0,"A"
"STK2374715","PGMBA011032",16-08-18,32664.65,"A"
"STK2375291","PGMBA011041",06-07-17,11000,"A"
"STK2375291","PGMBA011041",03-10-17,10500,"A"
"STK2375291","PGMBA011041",07-09-17,11000,"A"
"STK2375291","PGMBA011041",28-02-17,11000,"A"
"STK2375291","PGMBA011041",20-06-17,11000,"A"
"STK2375291","PGMBA011041",06-04-17,11000,"A"
"STK2375291","PGMBA011041",15-08-17,10500,"A"
"STK2375291","PGMBA011041",08-11-18,10500,"A"
"STK2375291","PGMBA011041",29-11-17,10500,"A"
"STK2375291","PGMBA011041",25-01-18,11730,"A"
"STK2375291","PGMBA011041",02-11-17,10500,"A"
"STK2375291","PGMBA011041",28-12-17,10500,"A"
"STK2375291","PGMBA011041",15-02-18,0,"A"
"STK2375291","PGMBA011041",09-04-18,10500,"A"
"STK2375291","PGMBA011041",31-07-18,10500,"A"
"STK2375291","PGMBA011041",06-07-18,10500,"A"
"STK2375291","PGMBA011041",06-09-18,10500,"A"
"STK2375291","PGMBA011041",18-10-18,10500,"A"
"STK2375291","PGMBA011041",04-12-18,16942.49,"A"
"STK2373255","PGMBA011096",19-02-20,5966.02,"A"
"STK2373255","PGMBA011096",18-02-20,11624.19,"A"
"STK2373255","PGMBA011096",13-01-20,15845.82,"A"
"STK2373255","PGMBA011096",04-03-20,19521.87,"A"
"STK2373255","PGMBA011096",07-02-17,7000,"A"
"STK2373255","PGMBA011096",28-03-17,7000,"A"
"STK2373255","PGMBA011096",08-05-17,7000,"A"
"STK2373255","PGMBA011096",26-09-17,6971.85,"A"
"STK2373255","PGMBA011096",08-03-17,7000,"A"
"STK2373255","PGMBA011096",31-05-17,7000,"A"
"STK2373255","PGMBA011096",31-05-17,-7000,"A"
"STK2373255","PGMBA011096",24-10-17,7000,"A"
"STK2373255","PGMBA011096",16-01-18,16590.22,"A"
"STK2373255","PGMBA011096",16-03-18,5834.5,"A"
"STK2373255","PGMBA011096",27-04-18,9629.09,"A"
"STK2373255","PGMBA011096",26-09-18,13447.8,"A"
"STK2373255","PGMBA011096",31-08-18,4508.22,"A"
"STK2373255","PGMBA011096",06-11-19,15433.52,"A"
"STK2373255","PGMBA011096",17-12-18,22141.81,"A"
"STK2373255","PGMBA011096",26-03-19,11050.94,"A"
"STK2373313","PGMBA011102",22-03-17,7200,"A"
"STK2373313","PGMBA011102",30-05-17,7403.19,"A"
"STK2373313","PGMBA011102",22-06-17,7150,"A"
"STK2373313","PGMBA011102",28-02-17,7415.34,"A"
"STK2373313","PGMBA011102",23-11-17,7150,"A"
"STK2373313","PGMBA011102",13-10-17,7150,"A"
"STK2373313","PGMBA011102",29-12-17,10000,"A"
"STK2373313","PGMBA011102",24-08-18,7150,"A"
"STK2373313","PGMBA011102",24-08-18,7436.22,"A"
"STK2373313","PGMBA011102",22-01-19,7530.93,"A"
"STK1184145","PGMBA011157",15-02-17,13800,"A"
"STK1184145","PGMBA011157",28-04-17,13791.32,"A"
"STK1184145","PGMBA011157",03-10-17,11073.25,"A"
"STK1184145","PGMBA011157",21-03-17,13800,"A"
"STK1184145","PGMBA011157",15-09-17,16540.26,"A"
"STK1184145","PGMBA011157",15-06-17,27600.25,"A"
"STK1184145","PGMBA011157",27-07-17,13789.72,"A"
"STK1184145","PGMBA011157",30-11-17,24381.71,"A"
"STK1184145","PGMBA011157",04-01-18,13767.25,"A"
"STK2379582","PGMBA011166",20-03-17,5000,"A"
"STK2379582","PGMBA011166",18-05-17,5000,"A"
"STK2379582","PGMBA011166",11-09-17,5000,"A"
"STK2379582","PGMBA011166",17-02-17,4850,"A"
"STK2379582","PGMBA011166",12-04-17,5000,"A"
"STK2379582","PGMBA011166",18-08-17,5000,"A"
"STK2379582","PGMBA011166",12-12-17,5000,"A"
"STK2379582","PGMBA011166",20-02-18,3999.99,"A"
"STK2379582","PGMBA011166",13-11-17,5000,"A"
"STK2379582","PGMBA011166",08-01-18,5000,"A"
"STK2379582","PGMBA011166",13-10-17,5000,"A"
"STK2379582","PGMBA011166",26-03-18,52406.01,"A"
"STK2379261","PGMBA011175",21-03-17,10000,"A"
"STK2379261","PGMBA011175",19-04-17,10000,"A"
"STK2379261","PGMBA011175",23-02-17,10000,"A"
"STK2379261","PGMBA011175",23-08-17,10000,"A"
"STK2379261","PGMBA011175",22-01-18,7000,"A"
"STK2381153","PGMBA011184",25-05-17,9722.75,"A"
"STK2381153","PGMBA011184",25-09-17,11140.31,"A"
"STK2381153","PGMBA011184",27-06-17,6806.44,"A"
"STK2381153","PGMBA011184",23-02-17,6900,"A"
"STK862234","PGMBA011193",26-05-17,6600,"A"
"STK862234","PGMBA011193",26-12-17,6633.28,"A"
"STK862234","PGMBA011193",31-07-17,5945,"A"
"STK862234","PGMBA011193",05-06-18,9796.59,"A"
"STK862234","PGMBA011193",05-02-19,4190.61,"A"
"STK2379273","PGMBA011254",23-02-17,8000,"A"
"STK2379273","PGMBA011254",29-12-17,4466.4,"A"
"STK2379261","PGMBA011175",22-06-17,10000,"A"
"STK2379261","PGMBA011175",23-12-17,6000,"A"
"STK2379261","PGMBA011175",24-07-17,10000,"A"
"STK2379261","PGMBA011175",21-11-18,7603.58,"A"
"STK2379261","PGMBA011175",23-10-17,10000,"A"
"STK2379261","PGMBA011175",26-05-18,7392.45,"A"
"STK2379261","PGMBA011175",10-03-18,3142.81,"A"
"STK2379261","PGMBA011175",25-09-18,7913.58,"A"
"STK2379261","PGMBA011175",10-07-18,32819.14,"A"
"STK2379261","PGMBA011175",24-12-18,9111.61,"A"
"STK2379261","PGMBA011175",17-08-18,7941.93,"A"
"STK2379261","PGMBA011175",10-04-19,9838.19,"A"
"STK2379261","PGMBA011175",15-02-19,15669.97,"A"
"STK2379261","PGMBA011175",19-06-19,66318.35,"A"
"STK2379261","PGMBA011175",12-03-19,7844.16,"A"
"STK2379261","PGMBA011175",27-05-19,7740.23,"A"
"STK2381153","PGMBA011184",24-03-17,6810,"A"
"STK2381153","PGMBA011184",25-08-17,8903.32,"A"
"STK2381153","PGMBA011184",26-10-17,9810.43,"A"
"STK2381153","PGMBA011184",25-01-18,7869.41,"A"
"STK2381153","PGMBA011184",28-05-18,3977.48,"A"
"STK2381153","PGMBA011184",01-08-18,5606.33,"A"
"STK2381153","PGMBA011184",05-07-18,7029.49,"A"
"STK2381153","PGMBA011184",28-06-19,73000,"A"
"STK862234","PGMBA011193",16-03-17,6400,"A"
"STK862234","PGMBA011193",30-06-17,5955.68,"A"
"STK862234","PGMBA011193",27-04-17,6600,"A"
"STK862234","PGMBA011193",29-09-17,5937.3,"A"
"STK862234","PGMBA011193",16-02-17,6400,"A"
"STK862234","PGMBA011193",29-08-17,6000,"A"
"STK862234","PGMBA011193",15-11-17,5767.33,"A"
"STK862234","PGMBA011193",17-01-18,6790.34,"A"
"STK862234","PGMBA011193",27-03-18,6222.56,"A"
"STK862234","PGMBA011193",10-04-18,9901.58,"A"
"STK862234","PGMBA011193",12-03-18,7787.42,"A"
"STK862234","PGMBA011193",08-08-18,9595.45,"A"
"STK862234","PGMBA011193",17-05-19,27263.56,"A"
"STK862234","PGMBA011193",07-03-19,7605.3,"A"
"STK2379273","PGMBA011254",17-02-20,8415.71,"A"
"STK2379273","PGMBA011254",30-12-19,4958.09,"A"
"STK2379273","PGMBA011254",22-03-17,4500,"A"
"STK2379273","PGMBA011254",21-04-17,4500,"A"
"STK2379273","PGMBA011254",26-09-17,4406.75,"A"
"STK2379273","PGMBA011254",23-06-17,4462.43,"A"
"STK2379273","PGMBA011254",25-07-17,4450.24,"A"
"STK2379273","PGMBA011254",20-11-17,4988.93,"A"
"STK2379273","PGMBA011254",24-10-17,-9663.28,"A"
"STK2379273","PGMBA011254",24-10-17,9353.28,"A"
"STK2379273","PGMBA011254",24-10-17,9663.28,"A"
"STK2379273","PGMBA011254",05-03-18,2706.51,"A"
"STK2379273","PGMBA011254",30-10-18,3959.19,"A"
"STK2379273","PGMBA011254",03-09-18,1964.88,"A"
"STK2379273","PGMBA011254",10-09-18,4395.42,"A"
"STK2381890","PGMBA011263",05-07-17,9737.22,"A"
"STK2381890","PGMBA011263",18-02-17,10373,"A"
"STK2381890","PGMBA011263",04-12-17,12474.86,"A"
"STK2381890","PGMBA011263",01-02-18,9809.77,"A"
"STK2381890","PGMBA011263",28-03-18,16029.1,"A"
"STK2381890","PGMBA011263",02-10-18,15611.91,"A"
"STK849553","PGMBA011315",07-04-17,4960.05,"A"
"STK849553","PGMBA011315",12-02-18,2748.07,"A"
"STK849553","PGMBA011315",11-07-18,3712.5,"A"
"STK2379273","PGMBA011254",24-05-18,8348.64,"A"
"STK2379273","PGMBA011254",02-04-18,3574.24,"A"
"STK2379273","PGMBA011254",25-09-18,4456.96,"A"
"STK2379273","PGMBA011254",17-09-18,4436.44,"A"
"STK2379273","PGMBA011254",26-06-18,4154.53,"A"
"STK2379273","PGMBA011254",01-01-19,4369.25,"A"
"STK2379273","PGMBA011254",01-09-18,3318.7,"A"
"STK2379273","PGMBA011254",19-10-18,2424.64,"A"
"STK2379273","PGMBA011254",28-08-19,19775.07,"A"
"STK2379273","PGMBA011254",31-01-19,9749.62,"A"
"STK2379273","PGMBA011254",31-01-19,1000,"A"
"STK2379273","PGMBA011254",02-05-19,2432.04,"A"
"STK2379273","PGMBA011254",15-08-19,7474.39,"A"
"STK2379273","PGMBA011254",03-12-19,4911.42,"A"
"STK2379273","PGMBA011254",30-10-19,3958.23,"A"
"STK2381890","PGMBA011263",01-01-20,92738.36,"A"
"STK2381890","PGMBA011263",22-03-17,10370,"A"
"STK2381890","PGMBA011263",27-05-17,9053.3,"A"
"STK2381890","PGMBA011263",07-06-17,9828.62,"A"
"STK2381890","PGMBA011263",06-09-17,10680.02,"A"
"STK2381890","PGMBA011263",08-11-18,9765.75,"A"
"STK2381890","PGMBA011263",02-08-17,10741.2,"A"
"STK2381890","PGMBA011263",06-11-17,18115.69,"A"
"STK2381890","PGMBA011263",02-01-18,11744.14,"A"
"STK2381890","PGMBA011263",04-06-18,13870.89,"A"
"STK2381890","PGMBA011263",07-03-18,0,"A"
"STK2381890","PGMBA011263",04-05-18,19513.24,"A"
"STK2381890","PGMBA011263",09-08-18,4774.98,"A"
"STK2381890","PGMBA011263",03-07-18,4942.06,"A"
"STK2381890","PGMBA011263",29-08-18,9766.64,"A"
"STK2381890","PGMBA011263",03-01-19,10483.39,"A"
"STK2381890","PGMBA011263",23-08-19,41939.66,"A"
"STK2381890","PGMBA011263",11-02-19,0,"A"
"STK2381890","PGMBA011263",20-02-19,2152.23,"A"
"STK2381890","PGMBA011263",05-03-19,8803.97,"A"
"STK849553","PGMBA011315",11-07-17,4983.39,"A"
"STK849553","PGMBA011315",12-06-17,4976.99,"A"
"STK849553","PGMBA011315",16-05-17,4951.42,"A"
"STK849553","PGMBA011315",31-08-17,5099.6,"A"
"STK849553","PGMBA011315",27-02-17,5000,"A"
"STK849553","PGMBA011315",12-11-18,3282.37,"A"
"STK849553","PGMBA011315",07-04-17,100,"A"
"STK849553","PGMBA011315",09-12-17,4658.18,"A"
"STK849553","PGMBA011315",16-10-17,9598.96,"A"
"STK849553","PGMBA011315",03-01-18,4792.02,"A"
"STK849553","PGMBA011315",09-06-18,3819.56,"A"
"STK849553","PGMBA011315",12-04-18,4049.01,"A"
"STK849553","PGMBA011315",12-03-18,4117.84,"A"
"STK849553","PGMBA011315",11-05-18,4043.07,"A"
"STK849553","PGMBA011315",13-08-18,3476.55,"A"
"STK849553","PGMBA011315",11-09-18,3502.25,"A"
"STK849553","PGMBA011315",10-10-18,3451.1,"A"
"STK2387480","PGMBA011324",26-09-17,7300,"A"
"STK2387480","PGMBA011324",22-03-17,7700,"A"
"STK2387480","PGMBA011324",12-05-17,7589.03,"A"
"STK2387480","PGMBA011324",23-05-17,7700,"A"
"STK2387480","PGMBA011324",22-12-17,7700,"A"
"STK2387480","PGMBA011324",22-08-17,7697.91,"A"
"STK2387480","PGMBA011324",24-07-17,15167.44,"A"
"STK2387480","PGMBA011324",24-11-17,7798.36,"A"
"STK2387480","PGMBA011324",20-02-18,6699.99,"A"
"STK2387480","PGMBA011324",25-01-18,7700,"A"
"STK2387480","PGMBA011324",05-06-18,7619.83,"A"
