"BORROWER_ID","CONTRACT_NO","BILL_DATE","TRANSACTION_AMOUNT","PAYMENT_DUE_DATE"
"STK2384826","GWMBA010121",22-07-17,6916,27-07-17
"STK2384826","GWMBA010121",22-11-17,6916,27-11-17
"STK2384826","GWMBA010121",22-02-18,6916,27-02-18
"STK2384826","GWMBA010121",22-01-18,6916,27-01-18
"STK2384826","GWMBA010121",22-10-17,6916,27-10-17
"STK2384826","GWMBA010121",22-03-18,6916,27-03-18
"STK2384826","GWMBA010121",22-04-18,6916,27-04-18
"STK2384826","GWMBA010121",22-05-18,6916,27-05-18
"STK2384826","GWMBA010121",22-06-18,6916,27-06-18
"STK2384826","GWMBA010121",22-09-18,6916,27-09-18
"STK2384826","GWMBA010121",22-10-18,6916,27-10-18
"STK2384826","GWMBA010121",22-12-18,6916,27-12-18
"STK2384826","GWMBA010121",22-04-19,6916,27-04-19
"STK2384826","GWMBA010121",22-11-19,6916,27-11-19
"STK2384826","GWMBA010121",22-06-19,6916,27-06-19
"STK2384826","GWMBA010121",22-08-19,6916,27-08-19
"STK2384826","GWMBA010121",22-02-19,6916,27-02-19
"STK2384826","GWMBA010121",22-10-19,6916,27-10-19
"STK2384826","GWMBA010121",22-01-19,6916,27-01-19
"STK2384826","GWMBA010121",22-07-19,6916,27-07-19
"STK2384826","GWMBA010121",22-03-19,6916,27-03-19
"STK2384826","GWMBA010121",22-05-19,6916,27-05-19
"STK2384826","GWMBA010121",22-09-19,6916,27-09-19
"STK2388794","KTMBA009323",01-07-17,19125,06-07-17
"STK2388794","KTMBA009323",01-04-17,19125,06-04-17
"STK2388794","KTMBA009323",01-05-17,19125,06-05-17
"STK2388794","KTMBA009323",01-10-17,19125,06-10-17
"STK2388794","KTMBA009323",01-09-17,19125,06-09-17
"STK2388794","KTMBA009323",01-03-17,19125,06-03-17
"STK2388794","KTMBA009323",01-08-17,19125,06-08-17
"STK2388794","KTMBA009323",01-12-17,19125,06-12-17
"STK2388794","KTMBA009323",01-01-18,19125,06-01-18
"STK2388794","KTMBA009323",01-11-17,19125,06-11-17
"STK2384746","WTMBA013924",25-11-18,9811,30-11-18
"STK2384746","WTMBA013924",25-01-19,9811,30-01-19
"STK2384826","GWMBA010121",22-05-17,6916,27-05-17
"STK2384826","GWMBA010121",22-08-17,6916,27-08-17
"STK2384826","GWMBA010121",22-07-18,6916,27-07-18
"STK2384826","GWMBA010121",22-08-18,6916,27-08-18
"STK1399711","JFMBA009200",24-03-17,16876,29-03-17
"STK1399711","JFMBA009200",24-04-17,16876,29-04-17
"STK1399711","JFMBA009200",24-09-17,16876,29-09-17
"STK1399711","JFMBA009200",24-05-17,16876,29-05-17
"STK1399711","JFMBA009200",24-06-17,16876,29-06-17
"STK1399711","JFMBA009200",24-02-17,16876,01-03-17
"STK1399711","JFMBA009200",24-08-17,16876,29-08-17
"STK1399711","JFMBA009200",24-12-17,16876,29-12-17
"STK1399711","JFMBA009200",24-07-17,16876,29-07-17
"STK1399711","JFMBA009200",24-11-17,16876,29-11-17
"STK1399711","JFMBA009200",24-02-18,16876,01-03-18
"STK1399711","JFMBA009200",24-10-17,16876,29-10-17
"STK1399711","JFMBA009200",24-01-18,16876,29-01-18
"STK1399711","JFMBA009200",24-03-18,16876,29-03-18
"STK1399711","JFMBA009200",24-04-18,16876,29-04-18
"STK1399711","JFMBA009200",24-05-18,16876,29-05-18
"STK1399711","JFMBA009200",24-09-18,16876,29-09-18
"STK1399711","JFMBA009200",24-07-18,16876,29-07-18
"STK1399711","JFMBA009200",24-06-18,16876,29-06-18
"STK1399711","JFMBA009200",24-10-18,16876,29-10-18
"STK1399711","JFMBA009200",24-08-18,16876,29-08-18
"STK1399711","JFMBA009200",24-11-18,16876,29-11-18
"STK2388794","KTMBA009323",01-06-17,19125,06-06-17
"STK2388794","KTMBA009323",01-02-18,19125,06-02-18
"STK2375967","MPMBA009668",25-03-17,7776,30-03-17
"STK2375967","MPMBA009668",25-04-17,7776,30-04-17
"STK2375967","MPMBA009668",25-09-17,7776,30-09-17
"STK2375967","MPMBA009668",25-05-17,7776,30-05-17
"STK2375967","MPMBA009668",25-06-17,7776,30-06-17
"STK2375967","MPMBA009668",25-02-17,7776,02-03-17
"STK2375967","MPMBA009668",25-08-17,7776,30-08-17
"STK2375967","MPMBA009668",25-12-17,7776,30-12-17
"STK2375967","MPMBA009668",25-07-17,7776,30-07-17
"STK2375967","MPMBA009668",25-11-17,7776,30-11-17
"STK2375967","MPMBA009668",25-10-17,7776,30-10-17
"STK2375967","MPMBA009668",25-03-18,7776,30-03-18
"STK2375967","MPMBA009668",25-05-18,7776,30-05-18
"STK2375967","MPMBA009668",25-02-18,7776,02-03-18
"STK2375967","MPMBA009668",25-04-18,7776,30-04-18
"STK2375967","MPMBA009668",25-09-18,7776,30-09-18
"STK2375967","MPMBA009668",25-07-18,7776,30-07-18
"STK2375967","MPMBA009668",25-06-18,7776,30-06-18
"STK2375967","MPMBA009668",25-12-18,7776,30-12-18
"STK2375967","MPMBA009668",25-10-18,7776,30-10-18
"STK2375967","MPMBA009668",25-08-18,7776,30-08-18
"STK2375967","MPMBA009668",25-04-19,7776,30-04-19
"STK2375967","MPMBA009668",25-11-18,7776,30-11-18
"STK2375967","MPMBA009668",25-06-19,7776,30-06-19
"STK2375967","MPMBA009668",25-08-19,7776,30-08-19
"STK2375967","MPMBA009668",25-10-19,7776,30-10-19
"STK2375967","MPMBA009668",25-02-19,7776,02-03-19
"STK2375967","MPMBA009668",25-01-19,7776,30-01-19
"STK2375967","MPMBA009668",25-07-19,7776,30-07-19
"STK2375967","MPMBA009668",25-03-19,7776,30-03-19
"STK2375967","MPMBA009668",25-05-19,7776,30-05-19
"STK2375967","MPMBA009668",25-11-19,7776,30-11-19
"STK2375967","MPMBA009668",25-09-19,7776,30-09-19
"STK2373244","THMBA006568",25-03-17,9095,30-03-17
"STK2373244","THMBA006568",25-04-17,9095,30-04-17
"STK2373244","THMBA006568",25-05-17,9095,30-05-17
"STK2373244","THMBA006568",25-09-17,9095,30-09-17
"STK2373244","THMBA006568",25-06-17,9095,30-06-17
"STK2373244","THMBA006568",25-02-17,9095,02-03-17
"STK2373244","THMBA006568",25-08-17,9095,30-08-17
"STK2373244","THMBA006568",25-12-17,9095,30-12-17
"STK2373244","THMBA006568",25-07-17,9095,30-07-17
"STK2373244","THMBA006568",25-11-17,9095,30-11-17
"STK2373244","THMBA006568",25-10-17,9095,30-10-17
"STK2373244","THMBA006568",25-01-18,9095,30-01-18
"STK2373244","THMBA006568",25-03-18,9095,30-03-18
"STK2373244","THMBA006568",25-05-18,9095,30-05-18
"STK2373244","THMBA006568",25-02-18,9095,02-03-18
"STK2373244","THMBA006568",25-04-18,9095,30-04-18
"STK2373244","THMBA006568",25-09-18,9095,30-09-18
"STK2373244","THMBA006568",25-07-18,9095,30-07-18
"STK2373244","THMBA006568",25-06-18,9095,30-06-18
"STK2373244","THMBA006568",25-12-18,9095,30-12-18
"STK2373244","THMBA006568",25-10-18,9095,30-10-18
"STK2373244","THMBA006568",25-08-18,9095,30-08-18
"STK2373244","THMBA006568",25-04-19,9095,30-04-19
"STK2373244","THMBA006568",25-11-18,9095,30-11-18
"STK2373244","THMBA006568",25-06-19,9095,30-06-19
"STK2373244","THMBA006568",25-08-19,9095,30-08-19
"STK2373244","THMBA006568",25-02-19,9095,02-03-19
"STK2373244","THMBA006568",25-01-19,9095,30-01-19
"STK2373244","THMBA006568",25-07-19,9095,30-07-19
"STK2373244","THMBA006568",25-03-19,9095,30-03-19
"STK2373244","THMBA006568",25-05-19,9095,30-05-19
"STK2385229","KBMBA013696",25-03-17,6849,30-03-17
"STK2385229","KBMBA013696",25-04-17,6849,30-04-17
"STK2385229","KBMBA013696",25-05-17,6849,30-05-17
"STK2385229","KBMBA013696",25-09-17,6849,30-09-17
"STK2385229","KBMBA013696",25-06-17,6849,30-06-17
"STK2385229","KBMBA013696",25-02-17,6849,02-03-17
"STK2385229","KBMBA013696",25-08-17,6849,30-08-17
"STK2385229","KBMBA013696",25-12-17,6849,30-12-17
"STK2385229","KBMBA013696",25-07-17,6849,30-07-17
"STK2385229","KBMBA013696",25-11-17,6849,30-11-17
"STK2385229","KBMBA013696",25-10-17,6849,30-10-17
"STK2385229","KBMBA013696",25-01-18,6849,30-01-18
"STK2385229","KBMBA013696",25-03-18,6849,30-03-18
"STK2385229","KBMBA013696",25-05-18,6849,30-05-18
"STK2385229","KBMBA013696",25-02-18,6849,02-03-18
"STK2385229","KBMBA013696",25-04-18,6849,30-04-18
"STK2385229","KBMBA013696",25-09-18,6849,30-09-18
"STK2385229","KBMBA013696",25-07-18,6849,30-07-18
"STK2385229","KBMBA013696",25-06-18,6849,30-06-18
"STK2385229","KBMBA013696",25-12-18,6849,30-12-18
"STK2385229","KBMBA013696",25-10-18,6849,30-10-18
"STK2385229","KBMBA013696",25-08-18,6849,30-08-18
"STK2375967","MPMBA009668",25-01-18,7776,30-01-18
"STK2383465","TRMBA010811",05-05-17,10196,10-05-17
"STK2383465","TRMBA010811",05-06-17,10196,10-06-17
"STK2383465","TRMBA010811",05-07-17,10196,10-07-17
"STK2383465","TRMBA010811",05-09-17,10196,10-09-17
"STK2383465","TRMBA010811",05-03-17,10196,10-03-17
"STK2383465","TRMBA010811",05-04-17,10196,10-04-17
"STK2383465","TRMBA010811",05-08-17,10196,10-08-17
"STK2383465","TRMBA010811",05-12-17,10196,10-12-17
"STK2383465","TRMBA010811",05-11-17,10196,10-11-17
"STK2383465","TRMBA010811",05-10-17,10196,10-10-17
"STK2385229","KBMBA013696",25-04-19,6849,30-04-19
"STK2385229","KBMBA013696",25-11-18,6849,30-11-18
"STK2385229","KBMBA013696",25-06-19,6849,30-06-19
"STK2385229","KBMBA013696",25-08-19,6849,30-08-19
"STK2385229","KBMBA013696",25-10-19,6849,30-10-19
"STK2385229","KBMBA013696",25-02-19,6849,02-03-19
"STK2385229","KBMBA013696",25-01-19,6849,30-01-19
"STK2385229","KBMBA013696",25-07-19,6849,30-07-19
"STK2385229","KBMBA013696",25-03-19,6849,30-03-19
"STK2385229","KBMBA013696",25-05-19,6849,30-05-19
"STK2385229","KBMBA013696",25-11-19,6849,30-11-19
"STK2385229","KBMBA013696",25-09-19,6849,30-09-19
"STK2386110","EMMBA016392",25-01-20,5703,30-01-20
"STK2386110","EMMBA016392",25-12-19,5703,30-12-19
"STK2386110","EMMBA016392",25-03-17,5703,30-03-17
"STK2386110","EMMBA016392",25-04-17,5703,30-04-17
"STK2386110","EMMBA016392",25-09-17,5703,30-09-17
"STK2386110","EMMBA016392",25-05-17,5703,30-05-17
"STK2386110","EMMBA016392",25-06-17,5703,30-06-17
"STK2386110","EMMBA016392",25-02-17,5703,02-03-17
"STK2386110","EMMBA016392",25-08-17,5703,30-08-17
"STK2386110","EMMBA016392",25-12-17,5703,30-12-17
"STK2386110","EMMBA016392",25-07-17,5703,30-07-17
"STK2386110","EMMBA016392",25-11-17,5703,30-11-17
"STK2386110","EMMBA016392",25-02-18,5703,02-03-18
"STK2386110","EMMBA016392",25-10-17,5703,30-10-17
"STK2386110","EMMBA016392",25-01-18,5703,30-01-18
"STK2386110","EMMBA016392",25-03-18,5703,30-03-18
"STK2386110","EMMBA016392",25-05-18,5703,30-05-18
"STK2386110","EMMBA016392",25-04-18,5703,30-04-18
"STK2386110","EMMBA016392",25-09-18,5703,30-09-18
"STK2386110","EMMBA016392",25-07-18,5703,30-07-18
"STK2386110","EMMBA016392",25-06-18,5703,30-06-18
"STK2386110","EMMBA016392",25-10-18,5703,30-10-18
"STK2386110","EMMBA016392",25-12-18,5703,30-12-18
"STK2386110","EMMBA016392",25-08-18,5703,30-08-18
"STK2386110","EMMBA016392",25-11-18,5703,30-11-18
"STK2386110","EMMBA016392",25-06-19,5703,30-06-19
"STK2386110","EMMBA016392",25-08-19,5703,30-08-19
"STK2386110","EMMBA016392",25-02-19,5703,02-03-19
"STK2386110","EMMBA016392",25-10-19,5703,30-10-19
"STK2386110","EMMBA016392",25-01-19,5703,30-01-19
"STK2386110","EMMBA016392",25-07-19,5703,30-07-19
"STK2386110","EMMBA016392",25-03-19,5703,30-03-19
"STK2386110","EMMBA016392",25-05-19,5703,30-05-19
"STK2386110","EMMBA016392",25-11-19,5703,30-11-19
"STK2386110","EMMBA016392",25-09-19,5703,30-09-19
"STK2383549","RTMBA013720",25-03-17,9153,30-03-17
"STK2383549","RTMBA013720",25-09-17,9153,30-09-17
"STK2383549","RTMBA013720",25-05-17,9153,30-05-17
"STK2383549","RTMBA013720",25-02-17,9153,02-03-17
"STK2383549","RTMBA013720",25-08-17,9153,30-08-17
"STK2383549","RTMBA013720",25-12-17,9153,30-12-17
"STK2383549","RTMBA013720",25-07-17,9153,30-07-17
"STK2383549","RTMBA013720",25-11-17,9153,30-11-17
"STK2383549","RTMBA013720",25-02-18,9153,02-03-18
"STK2383549","RTMBA013720",25-10-17,9153,30-10-17
"STK2383549","RTMBA013720",25-01-18,9153,30-01-18
"STK2383549","RTMBA013720",25-03-18,9153,30-03-18
"STK2383549","RTMBA013720",25-05-18,9153,30-05-18
"STK2383549","RTMBA013720",25-09-18,9153,30-09-18
"STK2383549","RTMBA013720",25-07-18,9153,30-07-18
"STK2383549","RTMBA013720",25-06-18,9153,30-06-18
"STK2383549","RTMBA013720",25-10-18,9153,30-10-18
"STK2383549","RTMBA013720",25-12-18,9153,30-12-18
"STK2383549","RTMBA013720",25-08-18,9153,30-08-18
"STK2383549","RTMBA013720",25-11-18,9153,30-11-18
"STK2383549","RTMBA013720",25-01-19,9153,30-01-19
"STK2382157","KTMBA009279",25-03-17,8803,30-03-17
"STK2382157","KTMBA009279",25-04-17,8803,30-04-17
"STK2382157","KTMBA009279",25-02-17,8803,02-03-17
"STK2382157","KTMBA009279",25-01-18,8803,30-01-18
"STK2382157","KTMBA009279",25-09-18,8803,30-09-18
"STK2382157","KTMBA009279",25-07-18,8803,30-07-18
"STK2382157","KTMBA009279",25-06-18,8803,30-06-18
"STK2317774","KWMBA007879",25-03-17,10624,30-03-17
"STK2317774","KWMBA007879",25-04-17,10624,30-04-17
"STK2317774","KWMBA007879",25-09-17,10624,30-09-17
"STK2317774","KWMBA007879",25-05-17,10624,30-05-17
"STK2317774","KWMBA007879",25-06-17,10624,30-06-17
"STK2317774","KWMBA007879",25-02-17,10624,02-03-17
"STK2317774","KWMBA007879",25-08-17,10624,30-08-17
"STK2317774","KWMBA007879",25-07-17,10624,30-07-17
"STK2317774","KWMBA007879",25-10-17,10624,30-10-17
"STK2383549","RTMBA013720",25-04-17,9153,30-04-17
"STK2383549","RTMBA013720",25-06-17,9153,30-06-17
"STK2383549","RTMBA013720",25-04-18,9153,30-04-18
"STK2382157","KTMBA009279",25-09-17,8803,30-09-17
"STK2382157","KTMBA009279",25-05-17,8803,30-05-17
"STK2382157","KTMBA009279",25-06-17,8803,30-06-17
"STK2382157","KTMBA009279",25-08-17,8803,30-08-17
"STK2382157","KTMBA009279",25-12-17,8803,30-12-17
"STK2382157","KTMBA009279",25-07-17,8803,30-07-17
"STK2382157","KTMBA009279",25-11-17,8803,30-11-17
"STK2382157","KTMBA009279",25-02-18,8803,02-03-18
"STK2382157","KTMBA009279",25-10-17,8803,30-10-17
"STK2382157","KTMBA009279",25-03-18,8803,30-03-18
"STK2382157","KTMBA009279",25-05-18,8803,30-05-18
"STK2382157","KTMBA009279",25-04-18,8803,30-04-18
"STK2382157","KTMBA009279",25-10-18,8803,30-10-18
"STK2382157","KTMBA009279",25-12-18,8803,30-12-18
"STK2382157","KTMBA009279",25-11-18,8803,30-11-18
"STK2382391","NPMBA005059",25-03-17,7617,30-03-17
"STK2382391","NPMBA005059",25-04-17,7617,30-04-17
"STK2382391","NPMBA005059",25-09-17,7617,30-09-17
"STK2382391","NPMBA005059",25-05-17,7617,30-05-17
"STK2382391","NPMBA005059",25-06-17,7617,30-06-17
"STK2382391","NPMBA005059",25-02-17,7617,02-03-17
"STK2382391","NPMBA005059",25-08-17,7617,30-08-17
"STK2382391","NPMBA005059",25-12-17,7617,30-12-17
"STK2382391","NPMBA005059",25-10-17,7617,30-10-17
"STK2382391","NPMBA005059",25-01-18,7617,30-01-18
"STK2382391","NPMBA005059",25-05-18,7617,30-05-18
"STK2382391","NPMBA005059",25-02-18,7617,02-03-18
"STK2382391","NPMBA005059",25-04-18,7617,30-04-18
"STK2382391","NPMBA005059",25-09-18,7617,30-09-18
"STK2382391","NPMBA005059",25-07-18,7617,30-07-18
"STK2382391","NPMBA005059",25-06-18,7617,30-06-18
"STK2382391","NPMBA005059",25-12-18,7617,30-12-18
"STK2382391","NPMBA005059",25-10-18,7617,30-10-18
"STK2382391","NPMBA005059",25-08-18,7617,30-08-18
"STK2382391","NPMBA005059",25-04-19,7617,30-04-19
"STK2382391","NPMBA005059",25-11-18,7617,30-11-18
"STK2382391","NPMBA005059",25-06-19,7617,30-06-19
"STK2382391","NPMBA005059",25-02-19,7617,02-03-19
"STK2382391","NPMBA005059",25-01-19,7617,30-01-19
"STK2382391","NPMBA005059",25-07-19,7617,30-07-19
"STK2382391","NPMBA005059",25-03-19,7617,30-03-19
"STK2382391","NPMBA005059",25-05-19,7617,30-05-19
"STK2385308","TBMBA012147",25-09-17,12674,30-09-17
"STK2385308","TBMBA012147",25-05-17,12674,30-05-17
"STK2385308","TBMBA012147",25-06-17,12674,30-06-17
"STK2385308","TBMBA012147",25-02-17,12674,02-03-17
"STK2385308","TBMBA012147",25-08-17,12674,30-08-17
"STK2385308","TBMBA012147",25-07-17,12674,30-07-17
"STK2385308","TBMBA012147",25-11-17,12674,30-11-17
"STK2385015","MPMBA009835",25-03-17,8550,30-03-17
"STK2385015","MPMBA009835",25-04-17,8550,30-04-17
"STK2385015","MPMBA009835",25-09-17,8550,30-09-17
"STK2385015","MPMBA009835",25-05-17,8550,30-05-17
"STK2385015","MPMBA009835",25-06-17,8550,30-06-17
"STK2385015","MPMBA009835",25-02-17,8550,02-03-17
"STK2385015","MPMBA009835",25-08-17,8550,30-08-17
"STK2385015","MPMBA009835",25-07-17,8550,30-07-17
"STK2385015","MPMBA009835",25-10-17,8550,30-10-17
"STK2114710","MWMBA015418",10-05-17,6361,15-05-17
"STK2114710","MWMBA015418",10-03-17,6361,15-03-17
"STK2114710","MWMBA015418",10-06-17,6361,15-06-17
"STK2114710","MWMBA015418",10-09-17,6361,15-09-17
"STK2114710","MWMBA015418",10-04-17,6361,15-04-17
"STK2114710","MWMBA015418",10-12-17,6361,15-12-17
"STK2114710","MWMBA015418",10-01-18,6361,15-01-18
"STK2114710","MWMBA015418",10-05-18,6361,15-05-18
"STK2114710","MWMBA015418",10-08-18,6361,15-08-18
"STK2114710","MWMBA015418",10-12-18,6361,15-12-18
"STK2114710","MWMBA015418",10-02-19,6361,15-02-19
"STK2388464","JFMBA009217",20-03-17,10283,25-03-17
"STK2388464","JFMBA009217",20-09-17,10283,25-09-17
"STK2388464","JFMBA009217",20-05-17,10283,25-05-17
"STK2382157","KTMBA009279",25-08-18,8803,30-08-18
"STK2382391","NPMBA005059",25-07-17,7617,30-07-17
"STK2382391","NPMBA005059",25-11-17,7617,30-11-17
"STK2382391","NPMBA005059",25-03-18,7617,30-03-18
"STK2385308","TBMBA012147",25-03-17,12674,30-03-17
"STK2385308","TBMBA012147",25-04-17,12674,30-04-17
"STK2385308","TBMBA012147",25-12-17,12674,30-12-17
"STK2385308","TBMBA012147",25-10-17,12674,30-10-17
"STK2385308","TBMBA012147",25-01-18,12674,30-01-18
"STK2114710","MWMBA015418",03-06-20,6361,08-06-20
"STK2114710","MWMBA015418",10-02-20,6361,15-02-20
"STK2114710","MWMBA015418",10-01-20,6361,15-01-20
"STK2114710","MWMBA015418",10-07-17,6361,15-07-17
"STK2114710","MWMBA015418",10-08-17,6361,15-08-17
"STK2114710","MWMBA015418",10-11-18,6361,15-11-18
"STK2114710","MWMBA015418",10-11-17,6361,15-11-17
"STK2114710","MWMBA015418",10-02-18,6361,15-02-18
"STK2114710","MWMBA015418",10-10-17,6361,15-10-17
"STK2114710","MWMBA015418",10-06-18,6361,15-06-18
"STK2114710","MWMBA015418",10-04-18,6361,15-04-18
"STK2114710","MWMBA015418",10-03-18,6361,15-03-18
"STK2114710","MWMBA015418",10-09-18,6361,15-09-18
"STK2114710","MWMBA015418",10-07-18,6361,15-07-18
"STK2114710","MWMBA015418",10-09-19,6361,15-09-19
"STK2114710","MWMBA015418",10-10-18,6361,15-10-18
"STK2114710","MWMBA015418",10-07-19,6361,15-07-19
"STK2114710","MWMBA015418",10-11-19,6361,15-11-19
"STK2114710","MWMBA015418",10-01-19,6361,15-01-19
"STK2114710","MWMBA015418",10-05-19,6361,15-05-19
"STK2114710","MWMBA015418",10-12-19,6361,15-12-19
"STK2114710","MWMBA015418",10-08-19,6361,15-08-19
"STK2114710","MWMBA015418",10-04-19,6361,15-04-19
"STK2114710","MWMBA015418",10-03-19,6361,15-03-19
"STK2114710","MWMBA015418",10-06-19,6361,15-06-19
"STK2114710","MWMBA015418",10-10-19,6361,15-10-19
"STK2388464","JFMBA009217",20-07-17,10283,25-07-17
"STK2388464","JFMBA009217",20-04-17,10283,25-04-17
"STK2388464","JFMBA009217",20-02-17,10283,25-02-17
"STK2388464","JFMBA009217",20-11-18,10283,25-11-18
"STK2388464","JFMBA009217",20-06-17,10283,25-06-17
"STK2388464","JFMBA009217",20-08-17,10283,25-08-17
"STK2388464","JFMBA009217",20-12-17,10283,25-12-17
"STK2388464","JFMBA009217",20-02-18,10283,25-02-18
"STK2388464","JFMBA009217",20-10-17,10283,25-10-17
"STK2388464","JFMBA009217",20-04-18,10283,25-04-18
"STK2388464","JFMBA009217",20-03-18,10283,25-03-18
"STK2388464","JFMBA009217",20-05-18,10283,25-05-18
"STK2388464","JFMBA009217",20-09-18,10283,25-09-18
"STK2388464","JFMBA009217",20-10-18,10283,25-10-18
"STK2388464","JFMBA009217",20-12-18,10283,25-12-18
"STK2388464","JFMBA009217",20-08-18,10283,25-08-18
"STK2388464","JFMBA009217",20-01-19,10283,25-01-19
"STK2382344","KBMBA013395",25-01-20,7899,30-01-20
"STK2382344","KBMBA013395",25-02-20,7899,01-03-20
"STK2382344","KBMBA013395",25-12-19,7899,30-12-19
"STK2382344","KBMBA013395",25-03-17,7899,30-03-17
"STK2382344","KBMBA013395",25-04-17,7899,30-04-17
"STK2382344","KBMBA013395",25-05-17,7899,30-05-17
"STK2382344","KBMBA013395",25-09-17,7899,30-09-17
"STK2382344","KBMBA013395",25-06-17,7899,30-06-17
"STK2382344","KBMBA013395",25-02-17,7899,02-03-17
"STK2382344","KBMBA013395",25-08-17,7899,30-08-17
"STK2382344","KBMBA013395",25-12-17,7899,30-12-17
"STK2382344","KBMBA013395",25-07-17,7899,30-07-17
"STK2382344","KBMBA013395",25-11-17,7899,30-11-17
"STK2382344","KBMBA013395",25-10-17,7899,30-10-17
"STK2382344","KBMBA013395",25-01-18,7899,30-01-18
"STK2382344","KBMBA013395",25-03-18,7899,30-03-18
"STK2382344","KBMBA013395",25-05-18,7899,30-05-18
"STK2382344","KBMBA013395",25-02-18,7899,02-03-18
"STK2382344","KBMBA013395",25-04-18,7899,30-04-18
"STK2382344","KBMBA013395",25-09-18,7899,30-09-18
"STK2382344","KBMBA013395",25-06-18,7899,30-06-18
"STK2382344","KBMBA013395",25-12-18,7899,30-12-18
"STK2382344","KBMBA013395",25-10-18,7899,30-10-18
"STK2382344","KBMBA013395",25-08-18,7899,30-08-18
"STK2382344","KBMBA013395",25-11-18,7899,30-11-18
"STK2382344","KBMBA013395",25-06-19,7899,30-06-19
"STK2382344","KBMBA013395",25-08-19,7899,30-08-19
"STK2382344","KBMBA013395",25-10-19,7899,30-10-19
"STK2382344","KBMBA013395",25-02-19,7899,02-03-19
"STK2382344","KBMBA013395",25-01-19,7899,30-01-19
"STK2382344","KBMBA013395",25-07-19,7899,30-07-19
"STK2382344","KBMBA013395",25-03-19,7899,30-03-19
"STK2382344","KBMBA013395",25-05-19,7899,30-05-19
"STK2382344","KBMBA013395",25-11-19,7899,30-11-19
"STK2382344","KBMBA013395",25-09-19,7899,30-09-19
"STK317402","KRMBA010431",25-01-20,8371,30-01-20
"STK317402","KRMBA010431",25-12-19,8371,30-12-19
"STK317402","KRMBA010431",25-03-17,8371,30-03-17
"STK317402","KRMBA010431",25-04-17,8371,30-04-17
"STK317402","KRMBA010431",25-09-17,8371,30-09-17
"STK317402","KRMBA010431",25-05-17,8371,30-05-17
"STK317402","KRMBA010431",25-06-17,8371,30-06-17
"STK317402","KRMBA010431",25-02-17,8371,02-03-17
"STK317402","KRMBA010431",25-08-17,8371,30-08-17
"STK317402","KRMBA010431",25-12-17,8371,30-12-17
"STK317402","KRMBA010431",25-07-17,8371,30-07-17
"STK317402","KRMBA010431",25-11-17,8371,30-11-17
"STK317402","KRMBA010431",25-01-18,8371,30-01-18
"STK317402","KRMBA010431",25-10-17,8371,30-10-17
"STK317402","KRMBA010431",25-03-18,8371,30-03-18
"STK317402","KRMBA010431",25-05-18,8371,30-05-18
"STK317402","KRMBA010431",25-02-18,8371,02-03-18
"STK317402","KRMBA010431",25-04-18,8371,30-04-18
"STK317402","KRMBA010431",25-09-18,8371,30-09-18
"STK317402","KRMBA010431",25-07-18,8371,30-07-18
"STK2388464","JFMBA009217",20-11-17,10283,25-11-17
"STK2388464","JFMBA009217",20-01-18,10283,25-01-18
"STK2388464","JFMBA009217",20-06-18,10283,25-06-18
"STK2388464","JFMBA009217",20-07-18,10283,25-07-18
"STK2382344","KBMBA013395",25-07-18,7899,30-07-18
"STK1393938","MPMBA009712",18-03-17,10384,23-03-17
"STK1393938","MPMBA009712",18-07-17,10384,23-07-17
"STK1393938","MPMBA009712",18-04-17,10384,23-04-17
"STK1393938","MPMBA009712",18-05-17,10384,23-05-17
"STK1393938","MPMBA009712",18-09-17,10384,23-09-17
"STK1393938","MPMBA009712",18-02-17,10384,23-02-17
"STK1393938","MPMBA009712",18-11-18,10384,23-11-18
"STK1393938","MPMBA009712",18-06-17,10384,23-06-17
"STK1393938","MPMBA009712",18-08-17,10384,23-08-17
"STK1393938","MPMBA009712",18-12-17,10384,23-12-17
"STK1393938","MPMBA009712",18-11-17,10384,23-11-17
"STK1393938","MPMBA009712",18-02-18,10384,23-02-18
"STK1393938","MPMBA009712",18-10-17,10384,23-10-17
"STK1393938","MPMBA009712",18-01-18,10384,23-01-18
"STK1393938","MPMBA009712",18-04-18,10384,23-04-18
"STK1393938","MPMBA009712",18-06-18,10384,23-06-18
"STK1393938","MPMBA009712",18-03-18,10384,23-03-18
"STK1393938","MPMBA009712",18-05-18,10384,23-05-18
"STK1393938","MPMBA009712",18-09-18,10384,23-09-18
"STK1393938","MPMBA009712",18-07-18,10384,23-07-18
"STK1393938","MPMBA009712",18-12-18,10384,23-12-18
"STK1393938","MPMBA009712",18-08-18,10384,23-08-18
"STK1393938","MPMBA009712",18-10-18,10384,23-10-18
"STK317402","KRMBA010431",25-06-18,8371,30-06-18
"STK317402","KRMBA010431",25-12-18,8371,30-12-18
"STK317402","KRMBA010431",25-10-18,8371,30-10-18
"STK317402","KRMBA010431",25-08-18,8371,30-08-18
"STK317402","KRMBA010431",25-04-19,8371,30-04-19
"STK317402","KRMBA010431",25-11-18,8371,30-11-18
"STK317402","KRMBA010431",25-06-19,8371,30-06-19
"STK317402","KRMBA010431",25-08-19,8371,30-08-19
"STK317402","KRMBA010431",25-10-19,8371,30-10-19
"STK317402","KRMBA010431",25-02-19,8371,02-03-19
"STK317402","KRMBA010431",25-01-19,8371,30-01-19
"STK317402","KRMBA010431",25-07-19,8371,30-07-19
