date,team_1,team_2,inverted_teams,match_id,event_id,best_of,system,t1_removed_1,t1_removed_2,t1_removed_3,t2_removed_1,t2_removed_2,t2_removed_3,t1_picked_1,t2_picked_1,left_over,t1_map1_wr,t1_map2_wr,t1_map3_wr,t2_map1_wr,t2_map2_wr,t2_map3_wr
2019-10-24,fnatic,MIBR,1,2337125,4932,3,123412,Vertigo,Train,0.0,Nuke,Overpass,0.0,Inferno,Mirage,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24,NiP,Evil Geniuses,1,2337128,4932,3,123412,Vertigo,Mirage,0.0,Overpass,Nuke,0.0,Inferno,Dust2,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24,Renegades,Vitality,1,2337123,4932,3,123412,Overpass,Dust2,0.0,Train,Vertigo,0.0,Mirage,Nuke,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24,D13,Mazaalai,0,2337233,4951,3,123412,Overpass,Dust2,0.0,Vertigo,Mirage,0.0,Nuke,Train,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24,forZe,Unique,1,2337094,4492,3,123412,Vertigo,Train,0.0,Inferno,Overpass,0.0,Nuke,Dust2,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24,Astralis,BIG,0,2337222,4924,3,123412,Mirage,Inferno,0.0,Vertigo,Overpass,0.0,Nuke,Dust2,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24,fnatic,Vitality,1,2337127,4932,3,123412,Vertigo,Dust2,0.0,Train,Mirage,0.0,Inferno,Nuke,Overpass,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24,Copenhagen Flames,Movistar Riders,1,2337277,4944,3,123412,Vertigo,Dust2,0.0,Mirage,Nuke,0.0,Overpass,Train,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-24,Liquid,ATK,0,2337228,4920,3,123412,Train,Vertigo,0.0,Mirage,Nuke,0.0,Dust2,Inferno,Overpass,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23,Natus Vincere,Heroic,1,2337117,4932,3,123412,Vertigo,Mirage,0.0,Dust2,Inferno,0.0,Train,Nuke,Overpass,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23,5POWER,FURIA,0,2337116,4932,3,123412,Vertigo,Nuke,0.0,Dust2,Overpass,0.0,Inferno,Mirage,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23,SHIFT,D13,0,2337221,4951,3,123412,Nuke,Vertigo,0.0,Overpass,Dust2,0.0,Inferno,Train,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23,Evil Geniuses,Heroic,0,2337122,4932,3,123412,Vertigo,Train,0.0,Dust2,Mirage,0.0,Inferno,Overpass,Nuke,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23,mousesports,Invictus,1,2337115,4932,3,123412,Vertigo,Overpass,0.0,Inferno,Nuke,0.0,Dust2,Train,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23,Imperial,MIBR,0,2337114,4932,3,123412,Overpass,Mirage,0.0,Nuke,Vertigo,0.0,Inferno,Train,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23,2990,Mazaalai,0,2337220,4951,3,123412,Overpass,Nuke,0.0,Vertigo,Dust2,0.0,Inferno,Train,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23,MIBR,North,1,2337119,4932,3,123412,Nuke,Inferno,0.0,Vertigo,Dust2,0.0,Mirage,Overpass,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23,HAVU,Phoenix,1,2337250,4944,3,123412,Mirage,Overpass,0.0,Vertigo,Train,0.0,Nuke,Inferno,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23,mousesports,fnatic,1,2337120,4932,3,123412,Overpass,Dust2,0.0,Vertigo,Nuke,0.0,Train,Inferno,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23,AVANGAR,FURIA,0,2337121,4932,3,123412,Nuke,Vertigo,0.0,Dust2,Train,0.0,Inferno,Mirage,Overpass,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23,Tricked,BIG,0,2337203,4924,3,123412,Mirage,Inferno,0.0,Vertigo,Nuke,0.0,Overpass,Dust2,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-23,Complexity,ATK,1,2337216,4920,3,123412,Train,Vertigo,0.0,Mirage,Dust2,0.0,Nuke,Inferno,Overpass,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22,AVANGAR,Heroic,0,2337113,4932,3,123412,Nuke,Vertigo,0.0,Dust2,Mirage,0.0,Train,Overpass,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22,ex-Singularity,Liquid,1,2337169,4920,3,123412,Overpass,Nuke,0.0,Train,Inferno,0.0,Vertigo,Mirage,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22,INTZ,Cloud9,1,2337170,4920,3,123412,Nuke,Overpass,0.0,Vertigo,Dust2,0.0,Mirage,Inferno,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22,Complexity,Riot Squad,1,2337172,4920,3,123412,Train,Vertigo,0.0,Overpass,Dust2,0.0,Mirage,Inferno,Nuke,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22,ATK,eUnited,0,2337171,4920,3,123412,Mirage,Nuke,0.0,Train,Vertigo,0.0,Inferno,Overpass,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22,Evil Geniuses,5POWER,0,2337111,4932,3,123412,Overpass,Mirage,0.0,Vertigo,Nuke,0.0,Inferno,Dust2,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22,FURIA,NiP,1,2337110,4932,3,123412,Dust2,Overpass,0.0,Vertigo,Mirage,0.0,Train,Nuke,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22,Evil Geniuses,NiP,0,2337109,4932,3,123412,Overpass,Train,0.0,Vertigo,Mirage,0.0,Dust2,Nuke,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22,G2,Natus Vincere,1,2337112,4932,3,123412,Inferno,Train,0.0,Vertigo,Mirage,0.0,Dust2,Overpass,Nuke,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22,Aristocracy,Windigo,0,2337093,4492,3,123412,Inferno,Dust2,0.0,Vertigo,Mirage,0.0,Nuke,Overpass,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22,D13,2990,0,2337194,4951,3,123412,Overpass,Dust2,0.0,Vertigo,Train,0.0,Nuke,Inferno,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22,Astralis,FaZe,0,2337202,4924,3,123412,Mirage,Inferno,0.0,Vertigo,Overpass,0.0,Nuke,Dust2,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22,G2,AVANGAR,1,2337108,4932,3,123412,Inferno,Overpass,0.0,Nuke,Dust2,0.0,Vertigo,Train,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-22,INTZ,Liquid,1,2337215,4920,3,123412,Inferno,Vertigo,0.0,Train,Overpass,0.0,Mirage,Dust2,Nuke,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-21,Vitality,Invictus,0,2337103,4932,3,123412,Train,Overpass,0.0,Inferno,Vertigo,0.0,Nuke,Mirage,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-21,mousesports,North,0,2337102,4932,3,123412,Overpass,Inferno,0.0,Vertigo,Dust2,0.0,Mirage,Nuke,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-21,North,Vitality,1,2337107,4932,3,123412,Vertigo,Mirage,0.0,Train,Overpass,0.0,Inferno,Dust2,Nuke,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-21,Mazaalai,SHIFT,0,2336795,4951,3,123412,Vertigo,Dust2,0.0,Nuke,Overpass,0.0,Mirage,Inferno,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-21,Renegades,MIBR,0,2337104,4932,3,123412,Overpass,Train,0.0,Nuke,Vertigo,0.0,Inferno,Dust2,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-21,Imperial,fnatic,1,2337105,4932,3,123412,Overpass,Mirage,0.0,Vertigo,Nuke,0.0,Train,Inferno,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-21,BIG,North,1,2337179,4924,3,123412,Vertigo,Overpass,0.0,Dust2,Train,0.0,Mirage,Inferno,Nuke,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-21,Virtus.pro,FaZe,0,2337178,4924,3,123412,Overpass,Inferno,0.0,Vertigo,Nuke,0.0,Train,Dust2,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-21,Renegades,fnatic,1,2337106,4932,3,123412,Overpass,Nuke,0.0,Vertigo,Train,0.0,Mirage,Inferno,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-21,Tricked,Heretics,1,2337180,4924,3,123412,Mirage,Vertigo,0.0,Train,Overpass,0.0,Nuke,Dust2,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-20,Sharks,Infinity,1,2336744,4698,3,123412,Inferno,Dust2,0.0,Vertigo,Train,0.0,Nuke,Overpass,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-20,TYLOO,EHOME,0,2337164,4962,3,123421,Nuke,Overpass,0.0,Vertigo,Inferno,0.0,Dust2,Mirage,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-20,Isurus,DETONA,1,2336743,4698,3,123412,Vertigo,Mirage,0.0,Nuke,Overpass,0.0,Train,Dust2,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-20,AVANT,ORDER,1,2337154,4899,3,123412,Vertigo,Train,0.0,Overpass,Nuke,0.0,Dust2,Inferno,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-20,Heroic,CR4ZY,0,2336961,4093,3,123412,Dust2,Train,0.0,Overpass,Vertigo,0.0,Nuke,Mirage,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-20,Lucid Dream,Beyond,1,2337157,4955,3,123412,Inferno,Vertigo,0.0,Nuke,Overpass,0.0,Train,Dust2,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-20,ViCi,EHOME,0,2337163,4962,3,123421,Dust2,Overpass,0.0,Vertigo,Mirage,0.0,Nuke,Inferno,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-20,Grayhound,ORDER,0,2337156,4899,3,123412,Vertigo,Train,0.0,Overpass,Nuke,0.0,Inferno,Mirage,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-20,ORDER,Chiefs,1,2337155,4899,3,123412,Overpass,Train,0.0,Inferno,Dust2,0.0,Vertigo,Nuke,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-20,Heroic,forZe,1,2336959,4093,3,123412,Train,Dust2,0.0,Vertigo,Mirage,0.0,Overpass,Inferno,Nuke,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-20,Lucid Dream,Alpha Red,0,2337159,4955,3,123412,Overpass,Mirage,0.0,Nuke,Vertigo,0.0,Inferno,Dust2,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-20,AGO,Wisla Krakow,1,2337165,4974,3,123412,Overpass,Dust2,0.0,Vertigo,Train,0.0,Nuke,Mirage,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-20,CR4ZY,AVANGAR,1,2336960,4093,3,123412,Overpass,Vertigo,0.0,Nuke,Train,0.0,Mirage,Dust2,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-20,Spirit,SMASH,0,2337092,4492,3,123412,Overpass,Vertigo,0.0,Mirage,Inferno,0.0,Dust2,Nuke,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-20,PACT,Unique,0,2337162,4975,3,123421,Overpass,Vertigo,0.0,Inferno,Mirage,0.0,Dust2,Nuke,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-19,AVANT,Chiefs,1,2337097,4899,3,123412,Vertigo,Train,0.0,Inferno,Mirage,0.0,Dust2,Nuke,Overpass,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-19,CR4ZY,Asterion,1,2336956,4093,3,123412,Overpass,Vertigo,0.0,Nuke,Dust2,0.0,Train,Inferno,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-19,BTRG,BOOT,0,2336928,4694,3,123412,Vertigo,Train,0.0,Overpass,Nuke,0.0,Mirage,Dust2,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-19,ViCi,TYLOO,1,2337141,4962,3,123421,Dust2,Train,0.0,Nuke,Vertigo,0.0,Inferno,Mirage,Overpass,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-19,Astro,Lucid Dream,1,2337099,4955,3,123412,Dust2,Inferno,0.0,Overpass,Vertigo,0.0,Mirage,Nuke,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-19,ORDER,Grayhound,1,2337096,4899,3,123412,Overpass,Train,0.0,Vertigo,Dust2,0.0,Inferno,Nuke,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-19,Sharks,Isurus,1,2336742,4698,3,123412,Overpass,Dust2,0.0,Vertigo,Mirage,0.0,Nuke,Inferno,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-19,Legend,Alpha Red,1,2337098,4955,3,123412,Mirage,Inferno,0.0,Vertigo,Nuke,0.0,Train,Dust2,Overpass,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-19,Infinity,DETONA,1,2336741,4698,3,123412,Vertigo,Dust2,0.0,Nuke,Overpass,0.0,Inferno,Train,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-19,Grayhound,Chiefs,0,2337148,4899,3,123412,Vertigo,Train,0.0,Inferno,Overpass,0.0,Mirage,Nuke,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-19,Sinisters,Malvinas,1,2337086,4970,3,123412,Nuke,Vertigo,0.0,Train,Dust2,0.0,Overpass,Mirage,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-19,OneThree,EHOME,0,2337142,4962,3,123412,Overpass,Vertigo,0.0,Dust2,Nuke,0.0,Mirage,Inferno,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-19,Lucid Dream,Alpha Red,1,2336929,4694,3,123412,Overpass,Train,0.0,Nuke,Vertigo,0.0,Inferno,Dust2,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-19,Natus Vincere,G2,1,2336726,4699,3,123421,Vertigo,Nuke,0.0,Inferno,Train,0.0,Overpass,Mirage,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-19,Unique,Izako Boars,1,2337146,4975,3,123421,Inferno,Overpass,0.0,Dust2,Train,0.0,Nuke,Vertigo,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-19,Windigo,HellRaisers,1,2336727,4699,3,123421,Vertigo,Mirage,0.0,Dust2,Nuke,0.0,Train,Inferno,Overpass,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-19,CR4ZY,HAVU,1,2336958,4093,3,123412,Overpass,Vertigo,0.0,Mirage,Nuke,0.0,Inferno,Train,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-19,Malvinas,9z,0,2337160,4970,3,123412,Train,Overpass,0.0,Nuke,Mirage,0.0,Inferno,Vertigo,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-19,hREDS,SJ,1,2337150,4972,3,123412,Vertigo,Train,0.0,Mirage,Overpass,0.0,Dust2,Inferno,Nuke,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-19,Hard Legion,Heroic,1,2336957,4093,3,123412,Nuke,Mirage,0.0,Train,Inferno,0.0,Dust2,Vertigo,Overpass,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-19,TYLOO,OneThree,0,2337151,4962,3,123421,Nuke,Mirage,0.0,Vertigo,Overpass,0.0,Dust2,Inferno,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-18,Sharks,DETONA,1,2336739,4698,3,123412,Inferno,Mirage,0.0,Nuke,Overpass,0.0,Vertigo,Dust2,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-18,Infinity,Isurus,1,2336740,4698,3,123412,Overpass,Dust2,0.0,Vertigo,Train,0.0,Mirage,Inferno,Nuke,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-18,hREDS,SJ,1,2337049,4972,3,123412,Vertigo,Mirage,0.0,Train,Overpass,0.0,Nuke,Inferno,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-18,Lucid Dream,BOOT,0,2336926,4694,3,123412,Nuke,Vertigo,0.0,Overpass,Train,0.0,Mirage,Dust2,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-18,Moops,eSuba,0,2337088,4973,3,123412,Vertigo,Overpass,0.0,Dust2,Nuke,0.0,Mirage,Train,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-18,Windigo,Natus Vincere,1,2336724,4699,3,123421,Nuke,Train,0.0,Vertigo,Mirage,0.0,Overpass,Inferno,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-18,BTRG,Alpha Red,1,2336927,4694,3,123412,Vertigo,Train,0.0,Nuke,Overpass,0.0,Mirage,Dust2,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-18,SMASH,SKADE,0,2337140,4943,3,123412,Mirage,Dust2,0.0,Vertigo,Overpass,0.0,Nuke,Inferno,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-18,9z,Hawks,0,2337085,4970,3,123412,Nuke,Mirage,0.0,Dust2,Vertigo,0.0,Inferno,Train,Overpass,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-18,HellRaisers,G2,1,2336725,4699,3,123421,Nuke,Overpass,0.0,Inferno,Train,0.0,Vertigo,Dust2,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-17,BTRG,Lucid Dream,1,2336924,4694,3,123412,Vertigo,Inferno,0.0,Overpass,Mirage,0.0,Nuke,Dust2,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-17,BOOT,Alpha Red,1,2336925,4694,3,123412,Overpass,Dust2,0.0,Nuke,Vertigo,0.0,Inferno,Mirage,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-17,Nemiga,Syman,0,2337052,4492,3,123412,Train,Vertigo,0.0,Nuke,Overpass,0.0,Inferno,Mirage,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-17,Singularity,ATK,0,2336996,4698,3,123412,Vertigo,Nuke,0.0,Mirage,Overpass,0.0,Train,Dust2,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-17,Renegades,Liquid,1,2336738,4698,3,123412,Overpass,Nuke,0.0,Train,Vertigo,0.0,Mirage,Inferno,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-17,Dark Tigers,eSuba,1,2337084,4973,3,123421,Mirage,Nuke,0.0,Dust2,Overpass,0.0,Inferno,Train,Vertigo,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-17,HellRaisers,Natus Vincere,1,2336722,4699,3,123421,Nuke,Overpass,0.0,Vertigo,Train,0.0,Inferno,Dust2,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-17,Heretics,pro100,1,2337118,4943,3,123412,Train,Overpass,0.0,Nuke,Mirage,0.0,Inferno,Vertigo,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-17,Windigo,G2,1,2336723,4699,3,123421,Vertigo,Dust2,0.0,Overpass,Inferno,0.0,Mirage,Nuke,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-17,Cloud9,Evil Geniuses,0,2337058,4919,3,123412,Vertigo,Mirage,0.0,Overpass,Nuke,0.0,Train,Inferno,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-16,Singularity,Liquid,1,2336751,4698,3,123412,Vertigo,Mirage,0.0,Train,Nuke,0.0,Overpass,Dust2,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-16,Na`Vi Junior,Spirit,1,2336939,4492,3,123412,Nuke,Vertigo,0.0,Overpass,Train,0.0,Dust2,Inferno,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-16,ATK,Renegades,1,2336750,4698,3,123412,Mirage,Nuke,0.0,Overpass,Inferno,0.0,Dust2,Train,Vertigo,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-16,Invictus,MVP PK,1,2336922,4694,3,123412,Inferno,Nuke,0.0,Vertigo,Overpass,0.0,Train,Dust2,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-16,ViCi,TYLOO,1,2336923,4694,3,123412,Mirage,Vertigo,0.0,Nuke,Overpass,0.0,Inferno,Dust2,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-16,fnatic,Astralis,1,2336720,4699,3,123421,Vertigo,Overpass,0.0,Mirage,Nuke,0.0,Inferno,Train,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-16,SMASH,Syman,0,2337067,4943,3,123412,Mirage,Train,0.0,Nuke,Inferno,0.0,Overpass,Dust2,Vertigo,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-16,BIG,NiP,0,2337030,4923,3,123412,Vertigo,Overpass,0.0,Train,Dust2,0.0,Mirage,Inferno,Nuke,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-16,Aristocracy,North,1,2336721,4699,3,123421,Inferno,Mirage,0.0,Vertigo,Dust2,0.0,Nuke,Train,Overpass,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-16,Complexity,Evil Geniuses,1,2337037,4919,3,123412,Train,Dust2,0.0,Vertigo,Nuke,0.0,Overpass,Inferno,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-15,Invictus,ViCi,1,2336920,4694,3,123412,Inferno,Vertigo,0.0,Mirage,Dust2,0.0,Train,Nuke,Overpass,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-15,FURIA,Riot Squad,0,2336982,4919,3,123412,Dust2,Train,0.0,Vertigo,Overpass,0.0,Mirage,Inferno,Nuke,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-15,Cloud9,INTZ,1,2336983,4919,3,123412,Vertigo,Dust2,0.0,Overpass,Inferno,0.0,Train,Mirage,Nuke,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-15,ATK,Liquid,1,2336748,4698,3,123412,Mirage,Nuke,0.0,Train,Overpass,0.0,Vertigo,Dust2,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-15,ATK,Complexity,0,2336984,4919,3,123412,Mirage,Nuke,0.0,Train,Overpass,0.0,Vertigo,Dust2,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-15,Singularity,Renegades,1,2336749,4698,3,123412,Vertigo,Nuke,0.0,Overpass,Train,0.0,Inferno,Mirage,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-15,MVP PK,TYLOO,1,2336921,4694,3,123412,Vertigo,Train,0.0,Nuke,Overpass,0.0,Mirage,Inferno,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-15,forZe,Syman,0,2336938,4492,3,123412,Vertigo,Train,0.0,Nuke,Overpass,0.0,Inferno,Dust2,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-15,Aristocracy,fnatic,1,2336718,4699,3,123421,Inferno,Nuke,0.0,Vertigo,Dust2,0.0,Train,Overpass,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-15,North,Astralis,1,2336719,4699,3,123421,Vertigo,Overpass,0.0,Mirage,Dust2,0.0,Inferno,Train,Nuke,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-15,FURIA,Cloud9,0,2337036,4919,3,123412,Dust2,Inferno,0.0,Vertigo,Nuke,0.0,Mirage,Train,Overpass,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-14,Cloud9,Evil Geniuses,1,2336736,4698,3,123421,Vertigo,Dust2,0.0,Overpass,Mirage,0.0,Inferno,Train,Nuke,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-14,eUnited,Complexity,1,2336737,4698,3,123412,Mirage,Nuke,0.0,Vertigo,Train,0.0,Overpass,Dust2,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-14,Unique,Nemiga,0,2336844,4492,3,123412,Inferno,Overpass,0.0,Train,Dust2,0.0,Nuke,Vertigo,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-14,Tricked,Virtus.pro,1,2336979,4923,3,123412,Mirage,Vertigo,0.0,Dust2,Nuke,0.0,Overpass,Train,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-14,Invictus,TYLOO,1,2336919,4694,3,123412,Inferno,Vertigo,0.0,Nuke,Overpass,0.0,Mirage,Dust2,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-14,Aristocracy,Astralis,1,2336716,4699,3,123421,Inferno,Train,0.0,Mirage,Dust2,0.0,Vertigo,Nuke,Overpass,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-14,SKADE,HAVU,0,2336937,4492,3,123412,Vertigo,Dust2,0.0,Mirage,Overpass,0.0,Inferno,Nuke,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-14,NiP,Heretics,1,2336987,4923,3,123412,Vertigo,Train,0.0,Overpass,Mirage,0.0,Nuke,Dust2,Inferno,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-14,FaZe,BIG,0,2336980,4923,3,123412,Overpass,Mirage,0.0,Vertigo,Dust2,0.0,Inferno,Nuke,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-14,North,fnatic,1,2336717,4699,3,123421,Mirage,Train,0.0,Vertigo,Dust2,0.0,Nuke,Inferno,Overpass,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-13,GTZ Bulls,eXploit,1,2336933,4963,3,123412,Mirage,Dust2,0.0,Overpass,Train,0.0,Vertigo,Inferno,Nuke,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-13,Complexity,Evil Geniuses,1,2336734,4698,3,123421,Train,Inferno,0.0,Vertigo,Overpass,0.0,Mirage,Nuke,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-13,eUnited,Cloud9,1,2336735,4698,3,123421,Train,Dust2,0.0,Vertigo,Inferno,0.0,Nuke,Mirage,Overpass,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-13,EHOME,ViCi,1,2336975,4961,3,123412,Vertigo,Nuke,0.0,Dust2,Mirage,0.0,Inferno,Overpass,Train,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-13,ORDER,Chiefs,1,2336916,4694,3,123412,Overpass,Train,0.0,Inferno,Mirage,0.0,Vertigo,Nuke,Dust2,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-13,OneThree,Invictus,0,2336976,4961,3,123412,Vertigo,Dust2,0.0,Inferno,Overpass,0.0,Nuke,Train,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-13,Se7en,Winstrike,0,2336963,4964,3,123412,Vertigo,Train,0.0,Inferno,Mirage,0.0,Dust2,Overpass,Nuke,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-13,really weird,Paradox,1,2336917,4694,3,123412,Nuke,Train,0.0,Vertigo,Dust2,0.0,Overpass,Inferno,Mirage,0.0,0.0,0.0,0.0,0.0,0.0
